restaurant_name,name,rating,review
Bakso Muncul Pak Mul,Eka Pipitardi (Bandit_laut),5.0,"(Translated by Google) The meatballs are soft and chewy and the meat tastes really good. The gravy is clear but the broth from the beef really tastes plus the pieces of innards are big & big. served with a lot of fried dumplings. The actual place is already spacious, but it feels hot because there is only 1 fan. For an extraordinary taste, it's addictive. (Original) Baksonya empuk kenyal dan terasa banget dagingnya. kuahnya bening tetapi terasa banget kaldu dr daging sapi di tambah Potongan jeroannya banyak & besar. di sajikan dengan pangsit goreng yg banyak. Untuk tempat sebenarnya sudah luas,tetapi terasa panas karena cuma terdapat 1 buah kipas angin. Untuk rasa luar biasa bikin ketagihan. Kid-friendliness: Anak sy suka baksonya empuk kenyal."
Bakso Muncul Pak Mul,tumo lawas,5.0,"(Translated by Google) The meatballs are delicious and tender, the sauce is tasty, the dumplings are plentiful, and it's definitely crowded. (Original) baksonya enak dan empuk, kuahnya gurih, pangsitnya banyak, dan yang pasti ramai."
Bakso Muncul Pak Mul,Alifia Netty,4.0,"(Translated by Google) In terms of food, the taste of the meatballs is delicious, chewy, with the toping dumplings and offal, and the sauce is tasty. It's just that here the way the message is not organized. So the order was delivered not according to the order, because the conditions were too busy. Maybe a suggestion can be to write the menu according to the customer's name and then deliver it according to the queue, because yesterday when I ordered, another customer had just arrived and sat down, the order was delivered first, while I had to say 2 times before it was delivered. For the taste, it's worth a try 👍 (Original) Untuk penilaian makanan, rasa baksonya enak kenyal dengan toping pangsit dan jeroan nya mantap serta kuah nya gurih. Cuma emang di sini cara pesan nya kurang tertata. Jadi pesanan diantar tidak sesuai urutan, karna kondisi rame juga. Mungkin saran bisa di tulis menu nya sesuai nama pemesan kemudian di antar sesuai antrian, karna kemarin waktu pesan, ada pelanggan lain baru saja datang dan duduk pesanan nya sudah di antar dulu, sedangkan saya yg udh dari tadi harus bilang 2x baru diantar. Untuk rasa patut di cobaa 👌👍"
Bakso Muncul Pak Mul,Lovia Tabita,5.0,"(Translated by Google) Cheap price 14k/portion already got fried dumplings and offal (optional) The gravy is fresh, the fried dumplings are delicious Keep busy, get ready to queue Parking is a bit difficult because it's in a residential area (Original) Harga murah 14k/porsi sudah dapat pangsit goreng dan jeroan (opsional) Kuahnya segar, pangsit gorengnya enak Rame terus, siap-siap antri Parkir agak susah karena di dalam permukiman penduduk"
Bakso Muncul Pak Mul,Satria Ivana,5.0,"(Translated by Google) For Good Taste Small portion for hungry people Relative PriceLahhh Place (perhaps because it's crowded, so it feels like eating is being chased by time ) so, good luck 🙏 (Original) Untuk Rasa Enak Porsi sedikit untuk orang yang Laper Harga RelatifLahhh Tempat (mgkin krn ramai, jd serasa makan dikejar waktu 😁) so, selamat mencoba 🙏"
Bakso Muncul Pak Mul,Enjang Abrari,1.0,"(Translated by Google) The place is not spacious, if it's crowded the place is not enough, I think it's normal, nothing special, it should be with busy customers, the place is expanded, especially entering the rainy season. (Original) Tempat tidak luas, kalau rame tempatnya nggak cukup, rasa menurut saya biasa saja, tidak ada yang istimewa, harusnya dengan customer yang sudah ramai, tempat di perluas, apalagi memasuki musim penghujan."
Bakso Muncul Pak Mul,Suzy Menik,4.0,(Translated by Google) The meatballs are delicious... they use deep fried dumplings with soy sauce... wiiihhh... cm the place is not comfortable when you go there. Open at 11 (Original) Baksonya enyaakk...pake pangsit goreng cocol sambl saos kecap...wiiihhh..cm temptnya krg nyaman klo mam2 dsana. Buka jm 11
Bakso Muncul Pak Mul,priyo Wibowo,5.0,"(Translated by Google) I was recommended by a friend of the meatball at this place, I've tried it many times and it's still closed maybe because of the corona effect. Only today can and feel for yourself. The meatballs are simple, big meatballs with 5-6 small meatballs (mini) because these are the smallest meatballs than the others, maybe almost the same as pebble meatballs. The gravy is clear, fresh, the innards are there by chance, it's late so as much as possible. The big meatballs are muscle meatballs, the texture of the small meatballs is very smooth and soft. The most special thing is the dumplings provided, the taste is really crunchy. Regarding the relatively affordable price, it is estimated at 11-13 thousand bowls. (Original) Saya direkomendasikan oleh salah satu teman bakso di tempat ini, sudah mencoba berkali kali masih tutup mungkin efek karena korona. Baru hari ini bisa dan merasakan sendiri. Baksonya sederhana, bakso besar dengan 5-6 bakso kecil (mini) karena ini bakso paling kecil daripada yang lain, mungkin hampir sama dengan bakso kerikil. Kuah nya bening, segar, jerohannya ada kebetulan sudah sore jadi sedapatnya. Bakso besar nya bakso urat, tekstur bakso yang kecil halus sekali dan empuk. Yang paling istimewa adalah pangsit yang disediakan, rasanya keriuk banget. Soal harga relatif terjangkau estimasi 11-13 ribu semangkoknya."
Bakso Muncul Pak Mul,Stefanus Andriawan,5.0,"(Translated by Google) Delicious meatballs combined with clear soup. The price is also affordable, here too many dumplings are given. There are various innards, can also request. It's really crowded in lunch here. Service is also fast. (Original) Baksonya enak dipadu kuahnya yang bening. Harganya juga terjangkau, disini juga dikasih pangsit banyak. Ada aneka jeroan, bisa request juga. Disini kalau jam makan siang rame banget. Pelayanan juga cepat."
Bakso Muncul Pak Mul,tanti sari,5.0,"(Translated by Google) It tastes good and clean, the broth tastes good, there is free pangsity, the price is 14,000 (Original) Rasanya enak bersih kuahbening rasay ngangeni ada pangsity free hargay 14rb"
Bakso Muncul Pak Mul,Agatha Tria Venatika,5.0,"(Translated by Google) This meatball is located in an alley. The place is small and very hot during the day. This meatball tent stall is always packed with buyers. The taste is just right, not too much micin and not too salty. This meatball is served with fried dumplings. The fried dumplings are delicious. For those who like offal, you can request to use offal. The price for 1 portion of meatballs is Rp. 12,000. It's really cheap (Original) Bakso ini terletak di dalam gang. Tempatnya kecil dan panas sekali ketika di siang hari. Warung tenda bakso ini selalu dipadati oleh pembeli. Rasanya pas tidak terlalu banyak micin dan tidak terlalu asin. Bakso ini dihidangkan dengan pangsit goreng. Pangsit gorengnya termasuk enak. Bagi yang suka jeroan bisa request memakai jeroan. Harga 1 porsi bakso Rp 12.000. Murah sekali pokoknyaaa"
Bakso Muncul Pak Mul,Henky HIStory maker,4.0,"(Translated by Google) Dumplings meatballs appear mul located in Karang Wulan Barat, the price per serving of 12 rb meatballs plus 3000 white rice ... I this afternoon try plain meatballs without broth ... if you like broth, can request. There are 2 kinds of meatballs ... large meatballs containing veins and not quail eggs. (Original) Bakso pangsit muncul pak mul berlokasi di karang wulan barat, harga per porsi bakso 12 rb ditambah nasi putih 3000... Saya sore ini mencoba bakso polos tanpa jerohan...kalau suka jerohan , bisa request. Bakso nya ada 2 macam...bakso yg besar berisi urat dan bukan telor puyuh."
Bakso Muncul Pak Mul,AR _Story,5.0,"(Translated by Google) A place to eat meatballs at lunch time. If you come in the afternoon, it's usually over. The wait is too long (Original) Tempat makan bakso pas waktu makan siang. Kalau datang sore biasanya udah habis. Ngantrinya lama bangett"
Bakso Muncul Pak Mul,Yusnia Asriyatul,3.0,"(Translated by Google) I was really busy when I went to Semarang, I guess I was coming because I saw a post on IG ... it turns out that people selling Sukoharjo people ... for the price I don't know ... the problem is getting paid by the office ... haha ​​... for feeling ... when I get sick good ... here at 1 o'clock in the middle the cow's innards just want to run out ... huhuhu .. (Original) Ngebet banget saat ke Semarang ngebakso dimari karena lihat post di IG.. ternyata yang jualan orang Sukoharjo.. untuk harga nggak tau.. soalnya dibayarin temen kantor.. haha.. untuk rasa.. pas kesini pas sakit sih.. jadi rasa kurang mantap.. kesini jam tengah 1 jeroan sapinya udah mau habis aja.. huhuhu.."
Bakso Muncul Pak Mul,Anggita N.A,5.0,"(Translated by Google) Finally found the most ""fit"" meatballs that taste on the tongue, are pocket friendly, and of course clean in Semarang Raya😍💖💯. First time knowing this from a native Semarang child. The meatballs here are small, so they don't make you feel bad. Dumplings one person gets one portion. Drops are also available, they run out quickly and don't smell bad. The man who sells it is friendly & funny . One serving of meatballs without swallowing 13k. Dumplings are free hehe🤪 (Original) Akhirnya ketemu bakso paling ""pas"" rasa dilidah,ramah dikantong,dan tentunya bersih di semarang raya😍💖💯. Pertama kali tau ini dari anak semarang asli. Bakso disini kecil2 yaa jadi tidak bikin enek. Pangsit satu orang dpt satu porsi. Tersedia tetelan juga cmn cepat habis dan tidak bau prengus. Bapak yg jual ramah&lucu😅. Satu porsi bakso tanpa tetelan 13rb. Pangsitnya gratis hehe🤪"
Bakso Muncul Pak Mul,fenny yuniandari,5.0,"(Translated by Google) The bakso is top-ttttttttttttttttttt. Although the baxe is small but tastes good and tastes meat. The right fit. The broth is light, clear, clean but tastes good. The innards are also, intestine, tripe, iso, good clean and not fishy. The fried dumplings are also tasty, crispy and the oil doesn't spill when bitten. Yes, the meatballs have small meatballs, there are some which are rather large, with a rather large meatballs. The tea ice is also good, even though the appearance of the usual tavern stalls but the ice cubes use ice cube. It feels clean and hygienic. Very very recommended if looking for meatballs in Semarang. (Original) Baksonya top bangetttttttttzzzzzzz.meskipun baksonya kecil2 tapi enak dan berasa daging. Kenyalnya pas. Kuahnya light , bening,bersih tapi berasa kaldu.ada jeroannya juga, usus, babat, iso, enak bersih dan gak amis. Pangsit gorengnya juga enak, renyah dan minyaknya gak sampe tumpah2 ketika digigit. Oya bakso nya ada bakso kecil ada yg agak besar, yang agak besar ada isinya daging cincang. Es tehnya juga enak, meskipun penampakan warung tendanya biasa aja tapi es batunya pake cube ice. Jd berasa bersih dan higienis. Very very recomended jika mencari bakso di semarang."
Bakso Muncul Pak Mul,Teddy Darmawan,5.0,"(Translated by Google) The meatballs that used to be in the Pandanaran DKK office in front of DBS, always being pushed by the Satpol PP, now have their own kiosk. The taste of the meatballs and gravy is delicious, and its characteristic is that there are KRIUUKK fried dumplings which are not often found in other meatball sellers. Really recommended..👍👍 (Original) Bakso yg dulu berada di kantor DKK pandanaran depan DBS, selalu banyak gusuran Satpol PP, sekarang sudah memiliki kios sendiri. Rasa bakso dan kuah nya yang sedap, dan ciri khas nya adalah terdapat pangsit goreng KRIUUKK yang tidak banyak ditemui di penjual2 bakso lainnya. Recommended bangettt..👍👍"
Bakso Muncul Pak Mul,Bernadeta Karen,4.0,"(Translated by Google) It's sooo good 😍 It's the first time there because I was invited by a friend. Next time, you can stop by there again. The meatballs are soft and the gravy is delicious. The dumplings are tender not bland. Mandatory subscription if you go to the Mataram Semarang area (Original) Enak bangeettttt😍 Baru pertama kali kesana karna diajakin tmn. Next time bisalahh mampir kesana lagi. Baksonya empuk kuah nya enak gurih. Pangsitnya empuk engga hambar. Wajib langganan kalo ke daerah Mataram Semarang"
Bakso Muncul Pak Mul,Fery Herdiawan,5.0,(Translated by Google) Meatballs + babar iso mantab. Super delicious dumplings! (Original) Bakso + babar iso mantab. Pangsit super enak!
Bakso Muncul Pak Mul,No Copyright Sound,5.0,"(Translated by Google) The meatballs are chewy, delicious, the price is 14 thousand if I'm not mistaken 5 small meatballs 1 large meatball with chopped contents.. add a few pieces of innards.. for the gravy it's okay (Original) Baksonya kenyal enak, harga 14rb isinya kalo ga salah 5 baso kecil 1 baso besar isi cincang.. tambah jeroan beberapa potong.. untuk kuah lumayan"
Bakso Muncul Pak Mul,Adi Hartono,5.0,(Translated by Google) The meatball dough is soft.. The gravy is clear and delicious.. The price compared to the taste is extraordinary.. The fried dumplings even though it's only skin but the taste also adds to the deliciousness of the meatballs (Original) Adonan bakso nya empuk.. Kuah nya bening dan enak.. Harga berbanding rasa termasuk luar biasa.. Pangsit gorengnya meskipun cuma kulit tp rasanya juga menambah nikmat bakso nya
Bakso Muncul Pak Mul,yoseph ariyanto,5.0,"(Translated by Google) Meatballs Appear Pak Mul City Semarang (Indonesian Culinary) Resto Atmosphere: The location is near the street Mayjen Sutoyo Semarang and right on the road next to the BAF office. The parking lot is not enough because there is no special parking. The restaurant is quite clean but because of this roadside food, there is no fan or AC. but there are not many dining tables even though the visitors are very crowded. Food: the meatballs are large meatballs and small meatballs are also added with very crispy fried dumplings. the sauce is delicious and fresh as it is not too oily. the price of meatballs appeared in Pak Mul approximately Rp. 13,000 per serving. for those of you who like meatballs with gravy not too oily and fresh, this may be tried. Resto Atmosphere: The location is near the street Maj. Gen. Sutoyo Semarang and right on the road next to the BAF office. The parking lot is not enough because there is no special parking. The restaurant is quite clean but because of this roadside food, there is no fan or AC. but even though the visitors are very crowded. Food: the meatballs are large meat balls and small meat balls are also added with very crispy fried dumplings. the sauce is delicious and fresh as it is not too oily. the price of meat appeared in Pak Mul about Rp. 13,000 per serving. for those of you who like meat balls with not too oily and fresh, this may be tried. (Original) Bakso Muncul Pak Mul Kota Semarang ( Indonesian Culinary ) Suasana Resto : Lokasi nya berada di dekat jalan mayjen sutoyo semarang dan tepat di jalan sebelah kantor BAF. Parkiran nya tidak cukup banyak karena tidak ada parkir khusus. Resto nya cukup bersih namun karena ini makanan pinggir jalan, tidak terdapat kipas maupun AC. namun meja makan yang tersedia tidak banyak padahal pengunjung nya sangat ramai. Makanan : bakso nya ada bakso besar dan bakso kecil juga ditambahdengan pangsit goreng yang crispy banget. kuah nya sedap dan segar sereta tidak terlalu berminyak. harga di bakso muncul Pak Mul kurang lebih 13rb rupiah per porsi. buat kalian yang suka bakso dengan kuah tidak terlalu berminyak dan segar, ini boleh dicoba. Resto Atmosphere: The location is near the street Mayjen Sutoyo Semarang and right on the road next to the BAF office. The parking lot is not enough because there is no special parking. The restaurant is quite clean but because of this roadside food, there is no fan or AC. but there are not many dining tables even though the visitors are very crowded. Food: the meatballs are large meatballs and small meatballs are also added with very crispy fried dumplings. the sauce is delicious and fresh as it is not too oily. the price of meatballs appeared in Pak Mul approximately Rp. 13,000 per serving. for those of you who like meatballs with gravy not too oily and fresh, this may be tried."
Bakso Muncul Pak Mul,Nurul Ch,5.0,(Translated by Google) The place is small so it's very busy. The meatballs are delicious. great. Meatball fans will love it. Take dumplings like you like but don't forget to pay (Original) Tempatnya kecil jadi rame sekali. Baksonya enak. Mantab. Penggemar bakso pasti suka. Ambil pangsit suka2 tapi jangan lupa bayar 😁
Bakso Muncul Pak Mul,Kang Siomay,5.0,"(Translated by Google) Delicious meatball shop. The meatballs are soft and dense, the gravy is savory. And the wontons are crispy, savory, and matched with the meatball sauce. Recommended at an affordable price (Original) Kedai bakso yg uenak. Basonya lembut padat, kuah gurih. Dan pangsitnya juara renyah gurihnya klop sama kuah baksonya. Recommended dengan harga yg terjangkau"
Bakso Muncul Pak Mul,faiz sofa,5.0,"(Translated by Google) The meatballs are delicious, the meaty types, the sauce is ordinary. but worth it at that price. every time there must be crowded, the service is lacking satset (Original) enak basonyaa, tipe2 yang berdaging gitu, kuahnya biasa aja. tpi worth it dg harga segitu. tiap kesitu pasti rame, pelayanannya kurang satset"
Bakso Muncul Pak Mul,Sita Ratna,1.0,"(Translated by Google) just b. The meatballs are very chewy (more flour), the broth is lacking in broth, the offal can only be given a few (Original) b aja. baksonya kenyel banget (lebih banyak tepungnya), kuah kurang kaldu, jeroan cmn dikasih segelintir"
Bakso Muncul Pak Mul,Katarina Nila,5.0,"(Translated by Google) It's delicious, the small meatballs are great, but just be prepared to queue when you go there (Original) Enakkk, baksonya kecil kecil mantap, tapi siap2 antri aja kl kesana"
Bakso Muncul Pak Mul,Cah Semarang,5.0,(Translated by Google) The meatballs are delicious and the dumpling topping is generous... It's top markotop The price is small but the taste is not change... 👍👍👍 (Original) Baksonya enak serta toping pangsitnya ngasihnya royal ... Memang top markotop Harga receh tapi rasa tidak recehan... 👍👍👍
Bakso Muncul Pak Mul,AMSWIE IRFAN,5.0,"(Translated by Google) It's delicious, delicious, doesn't smell of innards, or does not smell amis, the broth tastes. No harm, make Nagih !!!. No Hoax !!! Don't forget to stop by. 👍👍👍 (Original) Enak, Sedap, tidak bau Anyir jeroannya atau tidak bau Amis, Kaldunya berasa. Tidak merugikan, bikin Nagih !!!. No Hoax !!! Jangan lupa mampir. 👍👍👍"
Bakso Muncul Pak Mul,lusia erika,5.0,"(Translated by Google) Delicious and cheap, fast service (Original) Enak dan murah, pelayanan cepat"
Bakso Muncul Pak Mul,Egha Okta Buana Putra,5.0,"(Translated by Google) It's really really good, these dumplings, offal and meatballs. One of the evil meatballs with the best dumplings in Semarang. Affordable. Very recommended (Original) Asli mantep bgt ini pangsit, jeroan dan baso dagingnya. Salah satu baso jahat dengan pangsit terenak di Semarang. Affordable. Very recommended"
Bakso Muncul Pak Mul,NAGATA,4.0,"(Translated by Google) In one menu consists of small meatballs & medium meatballs 1, + dumplings. The meatballs are chewy, smooth, and there's stuffed minced meat. The broth is slightly salty, not so oily. The customers are quite crowded, make sure to arrive early. (Original) Dalan satu menu terdiri dari Bakso kecil & bakso sedang 1, + Pangsit. Baksonya Kenyal, Halus, Dan ada isian daging cincang,. Karakter kuahnya Sedikit Asin, tidak begitu berminyak. Pelangganya cukup ramai, pastikan datang lebih awal."
Bakso Muncul Pak Mul,Fransiskus Hery,4.0,"(Translated by Google) Being one of the must-visit meatballs in Semarang, the fried dumplings are delicious. #unclehunter (Original) Menjadi salah satu bakso yg harus di kunjungi klu kesemarang, pangsit Gorengnya enakk. #unclehunter"
Bakso Muncul Pak Mul,Persada Official,5.0,"(Translated by Google) The special taste of the meatballs is delicious. Especially the onion crackers. . Wow that's great. The gravy is super fresh, you know. . (Original) Rasa bakso yg istimewa enaknya. Apalagi krupuk bawangnya. . Wihh pokoke mantab. Kuahnya yg super seger banget lho. ."
Bakso Muncul Pak Mul,Berjaya selamanya,5.0,(Translated by Google) Poll delicious meatballs. There are intestines. The dumplings are free. Cheap price. Adding meatballs 5 times is also delicious. Don't be bored (Original) Bakso uenak polll. Ada usus. Pangsitnya free. Harga murahh. Nambah bakso 5 x juga enak terus. Ga bosen2
Bakso Muncul Pak Mul,Agus Tjahjono,5.0,(Translated by Google) This is really good. Try it if you don't believe it. But don't come at mealtime. Rame and all its consequences follow. :-D (Original) Ini enak betul deh. Coba dl kl ga percaya. Tp kl dateng jangan pas jam makan. Rame dan segala konsekwensi nya mengikuti. :-D
Bakso Muncul Pak Mul,Cindy Lystiani,5.0,"(Translated by Google) Delicious and complete meatballs ... fresh soup, soft bask not prengus, clean iso tripe, crispy dumplings all u can eat ... hahaha. the father is kind, the subscription since I was a child. Open the base from jm11 noon until late afternoon / evening .. Just 11 thousand per bowl can get vein meatballs, small meatballs, tripe iso, yellow noodles, soon, dumplings, fried meatballs. Cheap but not cheap..yeayy !! 💝 (Original) Bakso enak dan komplit..kuahnya seger, bask lembut gak prengus, iso babat bersih, pangsit renyah all u can eat..hahaha. bapaknya baik, langganan sejak saya masih kecil. Buka dasaran dari jm11 siang sampe sore/malem seabisnya.. Cukup 11rb per mangkok dpt baso urat, baso kecil, babat iso, mie kuning, soon, pangsit, baso goreng. Murah tapi gak murahan..yeayy!! 💝"
Bakso Muncul Pak Mul,iam whipped for mark,5.0,"(Translated by Google) It's really delicious, the soup is of ordinary types, but what makes it delicious is the meatballs, which are really above average. (Original) enak bgt, kuahnya tipe2 kuah biasa, tapi yang bikin enak tu basonya, bener2 diatas rata2."
Bakso Muncul Pak Mul,Khoirul Huda,5.0,"(Translated by Google) The meatballs are delicious, the waiters are friendly, hopefully the taste can be maintained.. (Original) Baksonya enak pelayannya ramah semoga cita rasa bisa di pertahankan .."
Bakso Muncul Pak Mul,Inggit Wati,5.0,(Translated by Google) The meatballs bounce.. the dumplings are delicious too.. The price is cheap.. The seller is friendly.. 😊😊 (Original) Baksonya mantul..pangsit nya enak banyak juga..Harganya murah.. Penjualnya ramah.. 😊😊
Bakso Muncul Pak Mul,Andreas Irawan,5.0,(Translated by Google) Jos mantep is cheap and satisfied. Always 2 servings and 1 rice (Original) Jos mantep murah puas rasanya. Selalu 2 porsi dan nasi 1
Bakso Muncul Pak Mul,Rofiko Hendrawan,5.0,"(Translated by Google) A place to eat meatballs that are delicious, cheap and can be one of the choices when culinary in Semarang. There are extra fried dumplings which are delicious and crunchy too. Good luck... Thank you (Original) Tempat makan bakso yg enak, murah dan bs jd salah satu pilihan ketika kuliner di semarang. Ada ekstra pangsit gorengnya yg enak dan renyah jg. Selamat mencoba... Terima kasih"
Bakso Muncul Pak Mul,heru prajadi,5.0,"(Translated by Google) The meatballs are delicious, murmer and the dumplings are champions ......👍 (Original) Baksonya enak, murmer dan pangsitnya juara ......👍"
Bakso Muncul Pak Mul,Mariana Andriyani,5.0,"(Translated by Google) The meatballs are soft, delicious, the portions are just right, in my opinion, just recommended (Original) Baksonya empuk enak, porsinya pasenurutku pokoknya Rekomended"
Bakso Muncul Pak Mul,Maria Ninda,5.0,"(Translated by Google) Cheap price, good taste, friendly seller, free dumplings can be added. Price of meatballs, rice, a serving of 3,000, ice tea 2bb. Open dar morning (up to 8pm). (Original) Harga murah, rasa enak, penjual ramah, free pangsit boleh tambah. Harga bakso 11rb, nasi seporsi 3rb, es teh 2rb. Buka dar pagi-habis (maksimal jam 8malam)."
Bakso Muncul Pak Mul,black pink,5.0,"(Translated by Google) The taste is delicious, the meatballs are soft, the sauce is clear, the price is affordable (Original) Rasa enak baksonya lembut kuahnya bening harga terjangkau"
Bakso Muncul Pak Mul,F.Belinda S,4.0,"(Translated by Google) The bacon is delicious, there are cute fried dumplings, but dumplings aren't always available, unfortunately there are no pickles (Original) Baksonya enak, ada pangsit goreng imut2, tapi pangsit tidak selalu tersedia, sayang tidak ada acar"
Bakso Muncul Pak Mul,Lukman Candradikrama (eLCe),5.0,"(Translated by Google) The meatballs are delicious, chewy, the taste of the meat is great; there are offal for those who like, tripe, iso etc.; the dumplings, crispy, savory, quite a lot; the price is relatively cheap; the place is typical of Semarang street vendors; when it's lunch time, queue (Original) Baksonya enak, kenyal, rasa dagingnya mantap; ada jeroan bagi yang suka, babat, iso dll; pangsitnya, krispi, gurih, lumayan banyak; harganya tergolong murah; tempatnya khas kaki lima semarangan; klo pas jam makan siang, antri"
Bakso Muncul Pak Mul,Zemmy Zemmy,4.0,(Translated by Google) Delicious..not good.. But you have to find the parking yourself.. (Original) Enak..gak eneq.. tp parkiran nya kudu nyari sendiri..
Bakso Muncul Pak Mul,erna,5.0,(Translated by Google) The meatballs are really delicious.. The price is also very affordable (Original) Baksonya beneran enak.. Harga jg sangat terjangkau
Bakso Muncul Pak Mul,Chef Yono,5.0,"(Translated by Google) Great, really recommended to try for those who have never enjoyed it (Original) Mantab recommended banget untuk di coba yang belum pernah menikmati nya"
Bakso Muncul Pak Mul,Dee Kumala,4.0,"(Translated by Google) Come here as soon as you finish, the sauce is fresh, the meatballs are good (Original) Kesini pas dah mo abis, kuahnya seger, baksone alus"
Bakso Muncul Pak Mul,Danielle Karen,5.0,"(Translated by Google) The gravy is fresh, the fried dumplings are really good too. One of the most delicious meatballs in Semarang 😍 (Original) Kuahnya seger, pangsit gorengnya jg enak banget. Salah satu bakso paling enak di Semarang 😍"
Bakso Muncul Pak Mul,Ippie Ndutz,5.0,"(Translated by Google) Delicious, cheap, fresh, the place is always full, please be patient and have to queue (Original) Enak, murah, seger, tempatnya selalu penuh, harap bersabar harus antri"
Bakso Muncul Pak Mul,Nimas Kartika Dewastuti,5.0,"(Translated by Google) Meatballs are delicious and cheap, if there are two of them, it only costs 30-40 thousand. There's rice too, so don't be afraid you won't be full. It's the fried dumplings that make it unique and delicious. (Original) Bakso enak dan murah, kalo di sana berdua paling cuma abis 30-40rb aja. Ada nasi juga jadi jangan takut nggak kenyang. Pangsit gorengnya ini yang bikin unik dan enak."
Bakso Muncul Pak Mul,Sumi Yati,5.0,"(Translated by Google) Delicious meatballs, the dumplings are really crunchy. It's delicious. Addiction Must try who hasn't tried it yet (Original) Bakso yang enak, pangsitnya juga renyah banget. Enak dehh . Bikin ketagihan Wajib coba yg belum cobain"
Bakso Muncul Pak Mul,Ari Priyono,4.0,"(Translated by Google) Bingits cheap meatballs .... the taste is satisfying, not inferior to other expensive meatballs, even though it's only a street stall. I really recommend it if you want to find cheap and delicious meatballs (Original) Bakso murah bingits.... rasanya memuaskan gak kalah dg bakso2 mahal lainnya, meskipun cuma warung kaki lima. rekomend banget dah kalau mau cari bakso yg murah dan enak"
Bakso Muncul Pak Mul,Elsa Ferlisia,3.0,"(Translated by Google) The meatballs are quite good, the seller is a bit unfriendly (Original) Baksonya cukup enak, penjualnnya agak tidak ramah"
Bakso Muncul Pak Mul,Eko cempoko,5.0,"(Translated by Google) The meatballs are soft, the gravy is clear, the taste is solid. Friendly price. Come safely at 11, because it's just opened. Busy lunch time. (Original) Baksonya lembut, kuahnya bening, rasa mantap. Harga bersahabat. Datang aman jam 11, krn baru buka. Waktu jam makan siang rame pol."
Bakso Muncul Pak Mul,Klipang Info,5.0,"(Translated by Google) Great delicious meatballs, fast service (Original) Enak mantap baksonya pelayanan cepat"
Bakso Muncul Pak Mul,Rizki Kusuma astuti,4.0,(Translated by Google) The dumplings are delicious.. the portion is not much (Original) Pangsit nya enak.. porsinya kurang banyak
Bakso Muncul Pak Mul,bejogeboy,5.0,"(Translated by Google) The meatball is a smooth meatball type with a clear, fresh broth. 1 bowl of dumplings is a bonus 😁 Prices can still enter tolerance ... Eniwei is recommended for meatball choices in the Central Semarang area (Original) Baksonya tipe bakso halus dgn racikan kuah bening yg segar rasanya. Pangsit 1 mangkok adalah bonus 😁 Harga masih bisa masuk toleransi lah... Eniwei recomended buat pilihan bakso di area Semarang Tengah"
Bakso Muncul Pak Mul,Erwin Kristian,5.0,"(Translated by Google) The meatballs are delicious, during the lunch break it's crowded with polls every day. Crispy fried dumplings 👍 (Original) bakso nya enak, klu siang jam istirahat rame poll tiap hari. pangsit goreng nya renyah 👍"
Bakso Muncul Pak Mul,Ajib Saifurrohman,5.0,"(Translated by Google) Affordable prices and always crowded, the special one uses onion water and dumplings (Original) Harga terjangkau dan selalu ramai, yg spesial pakai air bawang dan pangsit"
Bakso Muncul Pak Mul,hanny suliestyani Poernomo,4.0,"(Translated by Google) The taste of the meatballs is solid, the prices are populist. You won't be disappointed (Original) Rasa baksonya mantap, harga merakyat. Ga bakal kecewa deh"
Bakso Muncul Pak Mul,titik mardiyanti,4.0,"(Translated by Google) The meatballs are delicious, the place is also fun (Original) Baksonya enak tempatnya juga menyenangkan"
Bakso Muncul Pak Mul,Maju Mapan,5.0,"(Translated by Google) Cool, fast service, affordable prices, ok quality (Original) Keren pelayanan cepet harga terjangkau, kualitas ok"
Bakso Muncul Pak Mul,salsabila diva cinta,5.0,"(Translated by Google) The meatballs are delicious, I'm just a little confused about the dumplings, if you go there alone you get 1 bowl of dumplings, but when there are 3 dumplings there, it's still 1 bowl and not even full, so you have to buy your own (Original) Baksonya enak, cuma agak bingung sama pangsitnya, kalo kesitu sendirian dapet pangsit 1 mangkok, tapi kmrn kesitu ber3 pangsit nya tetep 1 mangkok bahakan ngga full, jadi harus beli sendiri"
Bakso Muncul Pak Mul,Tritiya Gandhawati,4.0,"(Translated by Google) It's delicious, hot, pretty legit. The dumplings are delicious, if it's crispy here, the meatball is hot enough so it's fast .. the price is cheap, 12 thousand per portion, 5 thousand per portion. Open from 10 o'clock 5 (Original) Enak panas cukup legit pangsit nya enak klo disini krispy bgt, baksonya cukup panas jd puasss.. harga murah sih 12rb/porsi pngsit 5rb/porsi. Buka dari jam 10-jam5"
Bakso Muncul Pak Mul,STRAWberry CANdy,5.0,"(Translated by Google) Comfortable, clean, strategic place, good food, cheap, hygienic, friendly and fast service. Cm is indeed a tent, not a restaurant. Usually crowded until queuing a lot, even at night too. Don't queue cm if it's finished :) There is a parking lot too. The meatball menu costs 18 thousand. (Original) Tempat nyaman, bersih, strategis, makanan jg enak, murah, higienis, pelayanan ramah dan cepat. Cm memang tendaan, bukan rumah makan. Biasa rame sampe antri banyak bahkan malem jg gtu. Ga antri cm kalo abis :) Ada pak parkir jg. Menu baksonya harga 18rbuan."
