restaurant_name,name,rating,review
Bakso Bang Kribo,Choirul Anwar Hidayat,5.0,"(Translated by Google) One of the recommended meatballs in Semarang above. Have been a subscriber here since studying at Undip in 2005 until now, if they pass through Semarang, they still have time to stop by. Consistent with 1 portion of meatballs, there are 2 large meatballs filled with minced meat, although over time the size of the meatballs is getting smaller and smaller. One serving of meatballs at the time of this review is IDR 17,000. Always crowded, especially at meal times. (Original) Salah satu bakso rekomendasi di Semarang atas. Sudah langganan disini sejak kuliah di Undip tahun 2005 sampai sekarang anak 2 jika melewati Semarang masih disempatkan mampir. Konsisten dengan 1 porsi bakso terdapat 2 bakso besar isi daging cincang, walaupun seiring berjalannya waktu ukuran baksonya makin lama makin menyusut. Satu porsi bakso saat review ini Rp17.000. Selalu ramai pengunjung apalagi di jam makan."
Bakso Bang Kribo,Anang Bagus,3.0,(Translated by Google) The meatballs are delicious too but it's hard to park. The solution is to park at the front superindo (Original) Baksonya enakk jugaa tapi susah untuk parkirnya. Solusinya y parkir di superindo depan
Bakso Bang Kribo,velia veronika,5.0,(Translated by Google) Mantaaaappp is correct ... subscription meatballs are decades old ... it feels awake ... (Original) Mantaaaappp betuull... bakso langganan puluhan tahun... citrarasa terjaga..
Bakso Bang Kribo,Yuliana Rahmawati,4.0,(Translated by Google) One of the legendary meatballs in Banyumanik Semarang... Been there since I was a kid... One of the childhood memories... It's never changed since then... It has its own characteristics... Always subscribe to buy meatballs here and it's always crowded... One of the family's favourites... Fast and friendly service... It's just a shame that the parking area is limited... Especially if you bring a car... It's a bit difficult to park when it's crowded... I wish you all the best and success always... (Original) Salah satu Bakso legendaris di Banyumanik Semarang... Sudah ada sejak saya masih kecil... Salah satu bakso kenangan masa kecil... Dari dulu ga pernah berubah rasanya... Punya ciri khas tersendiri... Selalu langganan beli bakso dsni dan sllu rame... Salah Favorit keluarga... Pelayanan cepat dan ramah... Cuma sayang banget dgn lahan parkir nya yg terbatas... Terutama kalo bawa mobil... Agak susah parkirnya kalo pas rame... Semoga tetap laris manis dan sukses selalu...
Bakso Bang Kribo,Aryo dwi cahyadi,5.0,"(Translated by Google) One of the legendary meatballs in the Bymanik area, friendly service, fast, swift, the taste of the sauce is good from the past, only lately the quality of the meatballs is less chewy. The plus value is also the friendly parking mas. Recommended already.... (Original) Salah satu bakso legend di wilayah bymanik,pelayanan ramah, cepat ,sigap, rasa kuah mantab dari dulu, cuma belakangan koq kualitas bakso kurang kenyal. Nilai plus jg ada pada mas parkir yg ramah. Recomended dah ...."
Bakso Bang Kribo,Aditya Krisnha Permana,1.0,"(Translated by Google) For an expensive price, it feels like meatballs are not expensive, not delicious. Before covid I was here it felt a little better. Sorry, not recommended for meatball lovers (Original) Buat harga yang mahal sih rasanya tergolong bakso yang ga mahal, kurang enak. Sebelum covid saya kemari rasanya sedikit lebih baik. Maaf ga recommended buat penikmat bakso"
Bakso Bang Kribo,Idha Meiyasa,5.0,"(Translated by Google) The meatballs are delicious, the spices are solid. Lots of vegetables too. Come here often when you're craving. (Original) Bakso nya enak, bumbunya mantap. Sayurnya juga banya. Sering kesini kalo lagi ngidam."
Bakso Bang Kribo,Krisbanu Winatasamita,4.0,"(Translated by Google) What is different here The taste of the meatballs is soft, lots of claws ... if you feel the sauce in the baso in general (Original) Yang beda disini Rasa baso lembut, kikil banyak..kalo rasa kuah baso pada umumnya"
Bakso Kotak Suroboyo Cak Wanto,Archie Dodo,5.0,Good taste cheap price
Bakso Kotak Suroboyo Cak Wanto,xcm 125,4.0,Top👍👍
Bakso Kotak Suroboyo Cak Wanto,Fendy Listyo,5.0,Good
Bakso Kotak Suroboyo Cak Wanto,inggar putri,5.0,"(Translated by Google) Do you know the boxed meatballs when I bought them here in high school in 2008. The prices are cheap with large portions. The noodles are not stingy at all. In a bowl, you get 1 box of meatballs (large meatballs cut into squares), 1 quail egg meatball, 2 muscle meatballs, 1 meatball tofu. But here I'm changing meatballs because I don't really like tofu and I use white corn noodles instead of so'un. That's the type of broth, not the clear, fresh one, because the boxed meatballs have a mixture like that, which if you get hot sauce, it turns into oil, I don't know what it's called. Recommend hot oranges to drink. First, because the gravy is oily so the oranges are fresher, secondly because they haven't used ice crystals so it's better if you cough easily, and thirdly because the iced tea isn't that good. A portion of meatballs + iced tea = just 18k I like the small meatballs compared to the box meatballs and the quail egg meatballs. It's more meaty and chewy, for some reason. (Original) Kenal bakso kotak ya pas beli disini jaman smp tahun 2008. Harganya murah dengan porsi yang banyak. Mienya pun nggak pelit sama sekali. Semangkuk dapat 1 bakso kotak (bakso besar dipotong2 kotak), 1 bakso telur puyuh, 2 bakso urat, 1 tahu bakso. Tapi disini aku ganti bakso karena emang nggak begitu doyan tahu yaa dan pake mie putih jagung bukan so'un. Tipe kuah kaldu gitu yaa, bukan yang bening segar karena bakso kotaknya itu ada campuran gitu yang kalo kena kuah panas jadi minyak gitu, apa namanya nggak tahu. Rekomen jeruk panas untuk minumnya. Pertama karena kuah berminyak jadi kalo jeruk lebih segar, kedua karena belum pake es kristal jadi mending anget aja kalo kalian gampang batuk, dan ketiga karena es teh nya ngga terlalu enak sih. Seporsi bakso + es teh = 18k aja Aku suka bakso kecil2nya dibanding bakso kotak sama bakso telur puyuhnya. Lebih kerasa dagingnya dan kenyal sih, entah kenapa. Parking: Limited parking"
Bakso Kotak Suroboyo Cak Wanto,dee christ,4.0,(Translated by Google) The meatball box is delicious.. cheap.. just the place is not wide enough.. (Original) Enak bakso kotaknya..👌murah..cm tempat aja krg luas..
Bakso Kotak Suroboyo Cak Wanto,Nita Kurnia,5.0,"(Translated by Google) Enyaaaaaaaaaaaaakkk😚😙😗😍😘 it's been a long time since I've eaten boxed meatballs, the taste is still the same, it's still authentic, I love it,,,,😚😙😗😍😘especially when you eat hot + spicy food😚😙😗😍😘mancaaaaaaappppp betollllll (Original) Enyaaaaaaaaaaaaakkk😚😙😗😍😘udh lama bgt gk makan bakso kotak, rasa masih sm, masih otentik, suka deh,,,,😚😙😗😍😘apalagi nek ujan2 makan panas2+pedessss😚😙😗😍😘mancaaaaaaappppp betollllll"
Bakso Kotak Suroboyo Cak Wanto,wahyu wijayanto,3.0,"(Translated by Google) The meatballs are delicious, but unfortunately it doesn't match the name, only one box of meatballs, the others are round and tofu meatballs (Original) Baksonya enak, cuma sayangnya gak sesuai namanya, bakso kotaknya cuma satu, yg lain bulet n tahubakso"
Bakso Kotak Suroboyo Cak Wanto,Baby Indaeyo,4.0,"(Translated by Google) Sometimes the place is really busy, so the first time I came here, when the meatballs ran out, I had to wait the next day because I was so curious. When I tried it, it tasted really good, the soup just smelled really good, the boxed meatballs were the best (Original) Kadang rame banget tempatnya, jadi waktu pertama kali kesini pas rame baksonya habis yaudah deh harus nunggu besoknya karna saking penasarannya. Pas udah nyoba wahh rasanya emang enak banget, kuahnya aja udah wangi banget, bakso kotaknya paling enakkk"
Bakso Kotak Suroboyo Cak Wanto,be miki,5.0,"(Translated by Google) Unique meatballs, good taste, affordable prices according to the portion. It's just that because it's close to a red light and on the edge of the highway it's hard to park a car. It is recommended if you want to buy using a motorbike. (Original) Bakso yang unik, rasa enak, harga terjangkau sesuai dengan porsinya. Hanya saja karena dekat dengan lampu merah dan berada di pinggir jalan raya susah untuk parkir mobil. Disarankan kalau mau beli pakai motor saja."
Bakso Kotak Suroboyo Cak Wanto,R. N. Rosyidah,5.0,"(Translated by Google) Meatball subscription if you play to Semarang. The ingredients are complete, veins meatballs, egg meatballs, tofu meatballs, and meatballs. The price is affordable for this complete portion. Those who are still lapers can add to using rice cake 😊 (Original) Bakso langganan kalau main ke Semarang. Isiannya komplit, bakso urat, bakso telur, tahu bakso, dan bakso daging. Harganya terjangkau untuk porsi komplit begitu. Yang masih laper bisa nambah pakai lontong 😊"
Bakso Kotak Suroboyo Cak Wanto,Cahya Kurniawati,5.0,"(Translated by Google) Know this meatball place since 2011, and until now when I go to Semarang, I always stop by here. The meatballs are delicious.. In one bowl there are various kinds of meatballs.. There are sliced ​​meatballs, meatballs filled with quail eggs, boxed meatballs too.. Plus lontong is also available... Guaranteed to be full and satisfied eating here (Original) Tau tempat bakso ini sejak 2011, dan dan sampai sekarang kalau main ke semarang selalu mampir kesini. baksonya enak.. Dalam satu mangkok ada macem2 baksonya.. Ada bakso irat, bakso isi telur puyuh, bakso kotaknya juga.. Plus lontong juga bisa... Dijamin kenyang dan puas makan disini"
Bakso Kotak Suroboyo Cak Wanto,dita yusnita,1.0,"(Translated by Google) The meatballs are delicious, it's just the staff who are not happy, when there is no change, they are angry, they don't want to exchange money first, the customer waits for a long time and doesn't even look for the money (Original) Baksonya si enak cuman pegawainya yang ibu2 ngga nyenengin, masa ngga ada uang kembalian malah marah2 ngga mau cari tukeran uang dulu, customer nungguin lama malah ngga dicariin uangnya"
Bakso Kotak Suroboyo Cak Wanto,Herwit,5.0,(Translated by Google) it feels great 👍(Original)rasanya mantap 👍
Bakso Kotak Suroboyo Cak Wanto,NOC INDONESIA,5.0,"(Translated by Google) The meatballs are chewy, a lot of meat, the price is not canned, the taste is even better (Original) Bakso nya kenyal banyak dagingnya harganya gak kaleng², rasanya apalagi beuhh mantap"
Bakso Kotak Suroboyo Cak Wanto,Niken Larasati,5.0,"(Translated by Google) The meatballs are delicious, big, and cheap. Only parking space for cars is limited because the shop is on the side of the road. (Original) Baksonya enak, gede, dan murah. Cuman tempat parkir buat mobil terbatas karena warungnya di pinggir jalan."
Bakso Kotak Suroboyo Cak Wanto,Tentangkitacoklat Fatmawati,5.0,(Translated by Google) The meatballs are delicious(Original)Baksonya enak
Bakso Kotak Suroboyo Cak Wanto,Heri Susanto,4.0,"(Translated by Google) For me, it feels good ... because it's really meatballs, it would be nice to have a large size meatball ... keep the taste ... the quality is ok (Original) Buat saya rasa sudah mantap....karna kusus bakso alangkah baiknya ada bakso yang ukuran besar...pertahankan rasa...kualitas sudah ok"
Bakso Kotak Suroboyo Cak Wanto,Ria Dwi Ismiarti,5.0,"(Translated by Google) Sururoyo box meatballs have a small taste but the price is light in the bag The broth is so delicious, not broth, micin Roadside location, easy to find Only where to eat and parking area is less extensive (Original) Bakso kotak suroboyo pedurungan punya rasa yg kece tp harga ringan di kantong Kuahnya kaldu banget jd sedap kaldu bukan sedap micin Lokasi pinggir jalan raya, gampang ditemukan Hanya tempat makan dan area parkir kurang luas"
Bakso Kotak Suroboyo Cak Wanto,Anthony Herman,5.0,(Translated by Google) The meatballs are delicious(Original)Baksonya enak
Bakso Kotak Suroboyo Cak Wanto,Idham Putra Yadi,4.0,(Translated by Google) The bacon tastes good ... muraaaah price (Original) Baksonya enakk rasanya ..harga muraaaah
Bakso Kotak Suroboyo Cak Wanto,ZAFRAN ANLEVICO,5.0,"(Translated by Google) Delicious, memorable memories of college with mas bojo 😍 (Original) Enak,bakso kenangan masa kuliah bersama mas bojo 😍"
Bakso Kotak Suroboyo Cak Wanto,Meita Yoga,4.0,"(Translated by Google) Delicious meatballs complete with tofu meatballs, egg meatballs, meatballs. cheap meatball prices affordable for students and employees. Fast service but unfortunately there is no parking space. (Original) Bakso yang enak lengkap dengan tahu bakso , bakso telor, bakso daging . harga bakso yang murah terjangkau untuk mahasiswa maupun karyawan. Pelayanan yang cepat tapi sayang tidak ada tempat parkir."
Bakso Kotak Suroboyo Cak Wanto,Daniel Sunardi,5.0,"(Translated by Google) The meatball is delicious, the soup is fresh(Original)Baksonya enak, kuahnya seger"
Bakso Kotak Suroboyo Cak Wanto,KK Qorni,3.0,"(Translated by Google) The soup is tasty, the little meatballs are a bit hard, the meatballs are soft but the smell of prengus is quite crowded, the price is standard (Original) Kuahnya enak, bakso kecilnya agak keras, bakso kotaknya empuk tapi Masih bau prengus lumayan ramai pengunjung,harganya standart"
Bakso Kotak Suroboyo Cak Wanto,Amalia Eka Putri,5.0,(Translated by Google) Baksonya delicious. The meat is crusty. Delicious sauce. There are only a few meatballs that are rather hard texture. Rich like that. But delicious (Original) Baksonya enak. Dagingnya kerasa. Kuahnya sedap. Cuma ada beberapa bakso yg agak keras teksturnya. Kaya alot2 gitu. Tapi enak
Bakso Kotak Suroboyo Cak Wanto,riprat,5.0,(Translated by Google) The meat tastes really good ❤️ (Original) Enak banget dagingnya kerasa ❤️
Bakso Kotak Suroboyo Cak Wanto,eko icarus,4.0,"(Translated by Google) Jozz The meat is delicious, the sauce is delicious (Original) Jozzz Dagingnya enak, kuah nya lezat"
Bakso Kotak Suroboyo Cak Wanto,papah enzo,4.0,(Translated by Google) The bat Mantab(Original)Mantab baksonya
Bakso Kotak Suroboyo Cak Wanto,FAMFUN TRAVEL,5.0,(Translated by Google) It tastes great(Original)Enak mantab rasanya
Bakso Kotak Suroboyo Cak Wanto,Amirus Sholeh,5.0,(Translated by Google) Slalu is the main destination if bkso sklwarga culinary ... (Original) Slalu jd destinati utama jika kuliner bkso sklwarga...
Bakso Kotak Suroboyo Cak Wanto,Kemi Jepara,4.0,(Translated by Google) Thank God it tastes good... Favorite meatballs (Original) Alhamdulillah rasanya enak... Bakso favorit
Bakso Kotak Suroboyo Cak Wanto,Mumun Kembali,5.0,"(Translated by Google) It feels like it's never changed, it's still the same as Wuenake (Original) Rasanya yang gak pernah berubah , tetep sama wuenake"
Bakso Kotak Suroboyo Cak Wanto,Febi Nur Felani,5.0,(Translated by Google) It feels good(Original)Rasanya enak
Bakso Kotak Suroboyo Cak Wanto,Hastuty Mattupuang,3.0,(Translated by Google) Delicious and affordable(Original)Enak dan terjangkau
Bakso Kotak Suroboyo Cak Wanto,agus halimuddin,4.0,Baksonya joss
Bakso Kotak Suroboyo Cak Wanto,Neng Hanna,4.0,"(Translated by Google) Surabaya beef meatballs, what's special here is meatballs cut into squares, more precisely, triangles, standard prices (Original) Baso sapi Surabaya, yg khas di sini ada baso yg di potong kotak, lbh tepatnya segitiga, harga standar"
Bakso Kotak Suroboyo Cak Wanto,ratna widiawati,5.0,"(Translated by Google) Very tasty, friendly in the bag(Original)Enak banget, ramah dikantong"
Bakso Kotak Suroboyo Cak Wanto,umi maftuchah,5.0,(Translated by Google) The sauce is really good(Original)Kuahnya enak banget
Bakso Kotak Suroboyo Cak Wanto,Adit Qc,3.0,"(Translated by Google) If you want to go anywhere, you're welcome (Original) Kalo ujan tampyas kemana2, ya tuhaaaan"
Bakso Kotak Suroboyo Cak Wanto,Adhi Nugroho,5.0,(Translated by Google) delicious and cheap(Original)enak dan murah
Bakso Kotak Suroboyo Cak Wanto,Rizki iik,5.0,(Translated by Google) Really delicious(Original)Nyata enaknya
Bakso Kotak Suroboyo Cak Wanto,Anas,4.0,(Translated by Google) Delicious and cheap(Original)Enak dan murah
Bakso Kotak Suroboyo Cak Wanto,kholifah darori,4.0,(Translated by Google) It's delicious and safe in the pocket(Original)Enak sedap n aman dikantong
Bakso Kotak Suroboyo Cak Wanto,Luthfi Celica,3.0,(Translated by Google) The taste has diminished in the past (Original) Rasa sudah berkurang drpd dulu
Bakso Kotak Suroboyo Cak Wanto,Izza Asshofi,5.0,(Translated by Google) the veins are mantabs(Original)uratnya mantabs
Bakso Kotak Suroboyo Cak Wanto,Aldi Lazuardi,5.0,(Translated by Google) The meatball is great !!!!!(Original)Baksonya mantap !!!!!
Bakso Kotak Suroboyo Cak Wanto,wahyu retnoningsih,5.0,"(Translated by Google) Cheap hrg, though far away(Original)Murah hrg, meski jauh dirmh"
Bakso Kotak Suroboyo Cak Wanto,Citra Pangestu,5.0,(Translated by Google) The gravy is sueger..(Original)Kuahnya sueger..
Bakso Kotak Suroboyo Cak Wanto,Caecilia Dwi Pratiwi,5.0,(Translated by Google) Tasty..cheap(Original)Enak..murah
Bakso Kotak Suroboyo Cak Wanto,Susanto Nugroho,5.0,(Translated by Google) Tasty and fits in the pocket.(Original)Enak dan pas dikantong.
Bakso Bintang,Jawoto Setyono,5.0,One of the best meat ball soup restos in the area
Bakso Bintang,Yasser Wahyuddin,5.0,Yes this is the best bakso you could find around Banyumanik and Tembalang area in Semarang. The place is not too cozy but it hides plentyful authenticity of Bakso. To reach this place easily you need Google maps direction.
Bakso Bintang,Muhammad Afif,5.0,"Ey ey, The best bakso (Indonesian Meatballs) in upper semarang city. Affordable price with serious taste. The solid round of beef and starch mixture bring tremendous pleasure. Chewiness and great aroma will bring you here again and again. You can order bakso-es in a great bakso, also tendon-dissolved meatballs or ""Bakso Urat"" and adding floating quasi-solid tallow in your bowl. Finally, iced tea and orange juice will quench your thirst . Very hungry? add lontong or double your noodle. Feel something to crunch? there are also different type of kerupuk here. Wanna add famous acar and sambal, just add as you want to. You will find no wifi here, just bakso and iced tea in great summer will bring your greatest indonesian experience. Classical small scale bakso vendor with hospitable owner, friendly server, also safety-aware parking lot helper. 5/5"
Bakso Bintang,Farda Putri Praditya,5.0,Bakso bintang is one of my favourite baksooo. It's very delicious. Love it
Bakso Bintang,Es Teler Kuzuka,5.0,recommended lah
Bakso Bintang,cita priyanka,3.0,It's taste good but for the price is kinda expensive tho.
Bakso Bintang,Nanik Sulistyowati,5.0,My favorit bakso is in this place because the taste is good
Bakso Bintang,A. An.,4.0,It has light but tasty broth. Definitely will comeback2
Bakso Bintang,Dean Wilson,4.0,"Good food, Good Drinks. Very nice! 😎 😳🕶️"
Bakso Bintang,Sasa,5.0,👍
Bakso Bintang,Jorahelwright,5.0,Good taste. I love it
Bakso Bintang,SDSukarnoID,5.0,Ok
Bakso Bintang,Dwi Mardiatmo,5.0,Mayan
Bakso Bintang,Endang Hermawati,3.0,Yummy
Bakso Bintang,Sukma Adi Utomo78,5.0,Top
Bakso Bintang,Khairunnisa Sana,5.0,Delicious meat ball
Bakso Bintang,Krizz TV Channel,5.0,👍👍👍👍👍
Bakso Bintang,Nana Fz Muna,5.0,"(Translated by Google) The location is in an alley but easy to find, clean but small place only available 4 tables. The taste of the meatballs is delicious and solid. Lontong is available for companion. 1 portion of meatballs costs IDR 21,000. Quite expensive but worth it with the taste and quality served. Rate 8.5/10 👍 (Original) Lokasi masuk gang tapi mudah untuk ditemukan, tempat bersih tapi kecil hanya tersedia 4 meja. Rasa bakso enak dan mantap. Tersedia lontong untuk pendamping. 1 porsi bakso harga Rp 21.000. Cukup mahal tapi worth it dengan rasa dan kualitas yang disajikan. Rate 8.5/10 👍"
Bakso Bintang,Bambang wijanarko (BambangWii),5.0,"(Translated by Google) Star Meatballs. Located a bit in an alley, even so, it's still crowded with buyers because the taste of the meatballs offered is really delicious and the broth is clear and fresh so it doesn't make you feel bad. You can try it for a place to eat meatballs in Banyumanik. Here there is a homemade pilus so that there is a savory meatball enhancer. Oh yes, there is rice cake too. The price of a complete meatball is around 20 thousand. (Original) Bakso Bintang. Berlokasi agak masuk gang, walaupun begitu tetap ramai oleh pembeli karena rasa bakso yang di tawarkan enak ndaging banget dan kuah nya bening seger sehingga ga bikin eneg. Bisa dicoba untuk tempat tujuan makan bakso di Banyumanik. Di sini ada pilus homemade nya biar ada penambah gurih bakso. Oh iya ada lontong nya juga. Harga bakso sekitaran 20 rb an yang komplit."
Bakso Bintang,eko narwoyo,5.0,"(Translated by Google) One of the meatballs that I recommend in the Semarang area... The place is clean, the gravy is clear, it's not stingy to give offal & the meatballs are delicious... (Original) Salah satu Bakso yg saya rekomendasikan di daerah Semarang atas... Tempat bersih, kuahnya bening, ga pelit klo ngasih jeroan & baksonya enak..."
Bakso Bintang,JAMIL NUR,3.0,"(Translated by Google) In the past, the meatballs were delicious.. the soup was clear and fresh, saiki... now.. the meatballs are hard... maybe not boiled before, so take the meatballs and boil them for a while, then serve... If it's soft... the meatballs are boiled for a long time... if someone buys it then take it straight from the godokan... so the meatballs are hard, the price per bowl is Rp. 21,000... (Original) Dulu , bakso nya enak..kuah nya bening seger, saiki...skrg..bakso ne ,,keras...mungkin gak d godok sblm nya ,,jadi ambil bakso nya d rebus bentar ,ll d hidangkan... Kalo yg empuk...bakso itu d rebus lama ...kalo ada yg beli lalu ambil nya langsung dari godokan ...jadi ne keras bakso nya ,harga per mangkok nya Rp.21.000..."
Bakso Bintang,Tarti Polines,5.0,(Translated by Google) It tastes delicious.. it's a shame the place is narrow.. hopefully in the future I can get a spacious place of business.. Always success Bakso Bintang 👍👍 (Original) Rasanya lezat.. sayang tempatnya sempit.. semoga kedepan bisa mendptkan tempat usaha yg luas.. Sukses selalu Bakso Bintang 👍👍
Bakso Bintang,devi ardian,5.0,"(Translated by Google) Open from 10.00 until noon, if you are late, guaranteed not to get rice cake with fried dumplings... I suggest that you don't go there at maxi time because it's guaranteed to be full of auto queuing for seats... About the taste of fresh, savory juice, endesss (Original) Buka dr jam 10.00 sampai siang kl dah kesiangan dijamin ga dpt lontong sm pangsit goreng... Sy sarankan kl kesana jgn pas jam maksi Krn dijamin pasti rame auto ngantri tempat duduk... Soal rasa juoss seger gurih endesss"
Bakso Bintang,Berlin Barata,5.0,"(Translated by Google) The meatballs are joss, the dumplings are delicious, the service is fast and friendly, thanks for the subscription. God bless you abundantly success and always healthy! (Original) Bakso uratnya josss, pangsitnya enakk, pelayanan cepat dan ramah, thanksss yaaa langganan. Tuhan berkatiii berlimpah sukses dan sehat selalu!"
Bakso Bintang,Renita Rahmawati,5.0,"(Translated by Google) It's delicious, the meat tastes good, there's also bone marrow if I'm not mistaken. The iced tea is pretty fresh, if you want it sweet, it's really sweet. the portion is also filling. just the place is a bit cramped. (Original) enak sih, daging nya kerasa, ada tulang rangu nya juga kalo ga salah. es teh nya lumayan seger, kalo minta manis ya dimanisin banget. porsinya juga mengenyangkan. cuma tempatnya agak sempit aja."
Bakso Bintang,megasp,5.0,(Translated by Google) The most delicious meatballs in Banyumanik Raya.. 21 thousand per bowl. There are smooth bass and vein bass. There are rice cakes and fried meatballs too. There are pickles too. That's great... (Original) Bakso ternikmat se banyumanik raya.. 21rb per mangkok. Ada baso halus dan basp urat. Ada lontong dan bakso gorengnya jg. Ada acarnya jg. Mantap lah...
Bakso Bintang,Waluyo Jati,4.0,"(Translated by Google) This place is always crowded, it tastes great, recommended (Original) Selalu ramai tempat ini,rasanya mantab recomended"
Bakso Bintang,Dimas Erlangga,5.0,"(Translated by Google) Truly the star taste of the meatballs. The place is cramped, there are only 4 tables inside, 1 outside. But the cleanliness is very well maintained. Joss gandoss (Original) Benar-benar Bintang rasa Baksonya. Tempatnya sempit, hanya ada 4 meja didalam, 1 dluar. Tapi kebersihanya sangat terjaga. Joss gandoss"
Bakso Bintang,Dicky Anggara,5.0,"(Translated by Google) This Warung Bakso Bintang is located in the PERUMNAS Banyumanik area, precisely on Jalan Jati Utara. Here, they provide meatballs like in general, there are two types of meatballs, namely meatballs and smooth meatballs. What makes it a little different from other Meatball stalls is the light and clear sauce, here is also provided lontong as a friend to eat meatballs (if it's not finished) the price of one portion of meatballs is IDR 15,000, don't ask for taste problems, it's delicious (Original) Warung Bakso Bintang ini terletak di daerah PERUMNAS Banyumanik tepatnya di Jalan Jati Utara. Disini menyediakan Bakso seperti pada umumnya, ada dua jenis baksonya yaitu Bakso urat dan halus. Yang membuat sedikit berbeda dengan warung Bakso lainnya kuahnya yang ringan dan bening, disini juga disediakan lontong sebagai teman menyantap bakso (apabila belum habis)harga satu porsi bakso Rp 15.000, untuk masalah rasa jangan ditanya, enak sekali"
Bakso Bintang,Maal Naylah,5.0,"(Translated by Google) The clear broth is really warm, perfect for this rainy season... (Original) kuah beningnya benar2 menghangatkan, cocok di musim hujan seperti ini..."
Bakso Bintang,eka rizky,5.0,"(Translated by Google) The meatballs are delicious, the place is clean, can be used as a subscription... (Original) Baksonya enak, tempatnya bersih, bs dijadikan langganan..."
Bakso Bintang,Lenny Dwi,5.0,"(Translated by Google) It's delicious.. Only the stall is narrow, good luck always (Original) Enak.. Hanya warung nya sempit, semoga sukses selalu ya"
Bakso Bintang,CG Minari,4.0,"(Translated by Google) meatballs = 15,000 White rice = 3,000 iced tea = 3,000 I suggest ordering meatball veins all the way ... the vein meatballs are delicious ... if the meatballs don't usually kick enough ... dalem basko there are quite a lot of jero ... not bad ... success always (Original) bakso = 15.000 nasi putih = 3.000 es teh = 3.000 saran saya pesen baksonya urat semua aja...bakso uratnya enak..kalo bakso biasanya agk kurang nendang... dalem basko ada jeroanya lumayan banyak... lumayan lah...sukses slalu"
Bakso Bintang,Nurul Ch,5.0,"(Translated by Google) The BEST meatballs I've ever tried, especially the special area in the Banyumanik area, this is the best. A serving price of 18,000 as of the date of this post. There are smooth meatballs, there are muscle meatballs, you can choose, you can use rice cake or rice. Ice as usual tea and orange. Too bad the place is small. But clean. The night is over. Now it's 21k. There are dumplings (Original) Bakso terENAK yang pernah dicoba terutama area khusus area banyumanik, ini yang terenak. Seporsi harga 18.000 per tanggal posting ini. Ada bakso halus, ada bakso urat, boleh pilih, bisa makam pakai lontong atau nasi. Es seperti biasa teh dan jeruk. Sayang tempatnya kecil. Tpi bersih. Malem dikit udah habis. Sekarang sudah 21rb. Ada pangsitnya"
Bakso Bintang,Timbul Pujiana,3.0,"(Translated by Google) pretty good, I like meatballs clear ... I want it tomorrow. together with alsmapa.adik and mas. (Original) lumayan enak, aku suka bakso bening... besok mau lagi deh. bareng bareng alsmapa.adik dan mas."
Bakso Bintang,Samodra Bayu,4.0,"(Translated by Google) The meatballs are good.. But if the sauce is thicker, the broth will be more delicious (Original) Bakso nya mantap.. Tp kalo kuah nya lebih kental kaldu psti semakin josss"
Bakso Bintang,Agatha Tria Venatika,5.0,(Translated by Google) These meatballs are delicious especially when eaten with pickles and rice cake. The broth is delicious. Not too much micin. The place is clean (Original) Bakso urat ini enak apalagi kalau dimakan dengan acar dan lontong. Kuahnya enak. Tidak terlalu banyak micin. Tempatnya bersih
Bakso Bintang,Dwi Setiadi,5.0,(Translated by Google) one of the most favorite meatballs in banyumanik... (Original) salah satu bakso ter favorit di banyumanik ...
Bakso Bintang,Dyana Achmad,5.0,"(Translated by Google) It tastes great, the portion is big in my opinion + swallows are also currently priced at 20k per portion Bye bye Really recommend (Original) Mantap rasanya porsinya besar menurut saya + tetelan juga saat ini harga 20k per porsi Siip deh Recommand pokoknya"
Bakso Bintang,tirza ge,5.0,(Translated by Google) Clean. The meatballs are delicious and filling. (Original) Bersih. Baksonya enak dan mengenyangkan.
Bakso Bintang,RENANDO ABIDTAHYA,5.0,(Translated by Google) It feels fine. Try it yourself. Will come back again. ️ (Original) Rasanya mantaap deh. Cobain sendiri. Bakal balik lagi. 😁
Bakso Bintang,Etik Harjanti,5.0,"(Translated by Google) Waaa..culinary to eat the most favorite meatball if it is around Banyumanik, Semarang, the place is not too wide, but clean, which makes you always want to eat there, the taste of the meatball ... is amazingly delicious, you must try it (Original) Waaa..kuliner makan bakso terfavorit kalo pas ada di sekitaran Banyumanik, Semarang, tempat tidak terlalu luas, tapi bersih, yang bikin selalu pengen makan disitu, rasa baksonya..luarrr biasa enak, kalian wajib coba"
Bakso Bintang,Azimatul Khusniah,5.0,"(Translated by Google) Excellent !! Immediately there are ordinary meatballs, muscle meatballs and tetelan in one serving. So fresh!! (Original) Mantap !! Langsung ada bakso biasa, bakso urat dan tetelan dalam satu porsi. Seger banget !!"
Bakso Bintang,fabiola happy,3.0,(Translated by Google) The price is very expensive compared to other meatballs. It's just that it's worth it for the taste of the meatballs. The gravy is very plain standard. (Original) Harga nya mahal banget dibanding bakso lainnya. Cuma ya worth it sih sama rasa bakso nya. Kuahnya standar plain banget.
Bakso Bintang,OCIL,5.0,(Translated by Google) The meatballs are delicious(Original)Baksonya enak
