hotel_name,name,rating,review
Hotel Ciputra Semarang managed by Swiss-Belhotel International,weny junita,5.0,"Recommended hotel to stay. Located in the center of city. In front of simpang 5 (park), has a connecting door though the mall. Nice, friendly and very helpful staffs. I booked on website and they gave me a cute little bernard doll and a welcome chocolate cake. What a surprise. My room was located on 7th floor. I only pay not more than 700 idr. Clean room, various choice of breakfast. Definitely will be back"
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Saifur Rahman,5.0,Nice hotel with connecting door to Ciputra Mall Semarang
Hotel Ciputra Semarang managed by Swiss-Belhotel International,elmo rinaldi,3.0,"Old hotel and overprice. We stayed for 2 nights and paid Rp 900 k/night. It’s just worth for the very strategic location and access to the mall, but not for the room that is small and few food varieties when breakfast. The lift service and access is also slow. The parking space is small and many car wait at the lobby that cause to traffic."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Tom Hietaharju,1.0,Very old hotel with a lot of erosion. Smoking is allowed inside so everywhere smells like old cigarrettes. In rooms full carpet floor was extremely dusty and smelly. Same with curtains. Toilet seat was leaking. Very noisy also. Easily can hear other rooms. Very average breakfast. Some food served cold even join early time breakfast. Only good thing is fast acces to the mall from the lobby. Very expensive for all it's offerings and overall quality. Cannot really recommend in any aspect. Our first and last stay in that hotel.
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Linda Bliss,5.0,The location is strategic in front of city square... it has many features I can't describe all. . this is one of the best hotels in Java for sure.
Gumaya Tower Hotel,Anthony Kuzelj,5.0,"5 Star hotel. Central location around all shopping malls. Breakfast is amazing. 5 different types of Breakfast types from Western to Asian , Chinese....Service is great. If you take one of the more expensive rooms you get access to exective lounge at the top of hotel. Great service here. SKY line restaurant & bar on top offers great views of city. The rooms all have bath and shower."
Gumaya Tower Hotel,rahil kusumawati,5.0,"Really enjoyed and had a relaxing time in this five star hotel for our family holiday. Good service, cleanliness also good. The skyline is my favourite place to hang out at night. You can see the city lights of Semarang from the rooftop of the hotel. Good food, good holiday for the family. We will be back there again if we go back to have family holiday in Semarang for sure"
Gumaya Tower Hotel,joko muslim,2.0,"This hotel has advantage in location, however the services need to be improved. As hotel with 5 stars, the reception staffs are lack of initiative to serve and hospitality also need to be improved. The air conditioning in the room can’t be controlled which I felt too chilling. Breakfast is the only best part of this hotel with fast responses staffs. Foods are good and various from western to local. The room are clean with electric water boiler. Complementary mineral drinks were plenty with several tea bags, instant coffee, creamer and sugar. Facilities operate at during daytime and close early, not really suitable for those whose finish work at night. When I arrived at the hotel with motor cycle Gojek, we are not allowed to stop at the main entrance, this felt discriminated.😓😓😓 I did stay there eventually."
Gumaya Tower Hotel,Marolop Pardede,3.0,"first time staying at this hotel, the lobby looks clean, smells good, the lighting is good. going up to the room floor, getting out of the elevator was greeted by a musty smell, the smell of damp. my room the impression is also not pleasant. smelly pillow, shower can't be rotated. for a 5-star hotel, the breakfast menu is below my expectations. maybe this will be the first and last experience staying here."
Gumaya Tower Hotel,Jessica Natania,5.0,"Great place to stay. The room is spacious and the bathroom as well. Breakfast is good, a lot of variants included the famous lumpia semarang, nasi goreng babat, babat gongso, and soto semarang. Tried those foods earlier from the famous stall, but Gumaya’s is way better. One thing that’s slightly missing for me is their service. In breakfast time, they didn’t help to find table (the situation is crowded and I almost didn’t get a table) or even offer tea/coffee as it’s the most default service they should have. But overall, it was a pleasant stay which I would definitely pay another visit."
Gumaya Tower Hotel,syifa komalasari,5.0,"We stay 5 days at Gumaya Hotel. Everything was nice, the room and bathroom was clean and spacious. Breakfast was scrumptious and variative from Western, Eastern and Local. The staff was very helpfull espescially Ms Ana Housekeeping who contacted and send my husband's ring that was left in our room.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Aji Yudistira,5.0,"They have unique welcome drink, choose between kunyit asem, beras kencur and some other taste. One of the best hotel architecture in this area."
Gumaya Tower Hotel,Alex Kurniawan,4.0,"I think the tea provided in the room should be improved. At this hotel class, I think the tea should be Dilmah or Twinings, instead of Teh Sosro.Rooms: 5/5 | Service: 3/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Wee Lee GOH,4.0,Services were super good from front desk and the gate counter. I think previously other people complain and they made big improvement. Enable to speak good English is a plus! I am impressed that they call me up for any comments and help I need. Gate counter help to ensure my grab was well received. Superb! The breakfast is famous which later I heard from my supplier. It offer full range of traditional Central Java food. Indeed is traditional with intestine food provide.However I can not appreciate the traditional Kueh which is too hard for me. I book delux king room. The room is huge but look really old to me. I thought they just renovated. They provide total 6 bottles mineral water which I greatly appreciated What could be better if the swimming pool can close at later time like 9pm would be great.
Gumaya Tower Hotel,MTajulUrus Tajuddin,5.0,A return.!. Last visit in 2011 when d hotel was quite new in d early years. Her superb aura still preserves..
Gumaya Tower Hotel,Arok Semoro Kusno,4.0,"Its a nice hotel with a large pool, though the security is kinda bad. No thermometer and the parking lot sign says ""park at your own risk"", which is really suspicious. Also the room carpet is, um, how do you say it, kinda dirty?Rooms: 3/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Herbert Shi,5.0,"Stayed here for 2 nights during Lebaran 2022 oneway chaos. Location is very good, as you can see on the map. Hotel's food is great. It would be perfect if they served ice cream. Service was awesome. Of course there was a certain lady that took care of room checking during breakfast that sometimes got on your nerves... I drove my own car, and parking was nice. The basement was kinda tight for big SUVs. The rooms were very good. Smells so nice. AC was cold and comfy. The beds need replacement soon because it bent so much when you woke up in the morning. Bathroom was perfect👍👍👍. Would definitely come back here 😍"
Gumaya Tower Hotel,Arvin Tanu,5.0,This is NOBLE COURT review. A restaurant located on the 2nd floor of the hotel. I really loves this small chinese resto. Taste very good and their menu are different from regular chinese resto. I tried their fried thousand year egg. It was great. Then their xiaolungbao. Their skin was too soft. But tasted very good as well. Their price is not that expensive as well. Very affordable. Overall such an underrated place.
Gumaya Tower Hotel,Ilham Suryo,5.0,"good service and wide selection of breakfast menu. What I really appreciate is the availablity of local Semarang dishes on the breakfast buffer such as lumpia,tahu bakso, bandeng presto, and nasi goreng babat.Rooms: 5/5 | Service: 5/5 | Location: 4/5 …More"
Gumaya Tower Hotel,Muhamad Yusuf,5.0,"one of the best hotel in Semarang. they has spacious, clean and tidy rooms, nice restaurants at GF, great ambience, strategic location and well friendly staff. excellentRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Rizky Minallah,5.0,"The breakfast... superb! Masyaa Allah Lumpia, Cinnamon Rolls.. Zeeennn"
Gumaya Tower Hotel,Dewi Ponco Wati,5.0,"One of 5 stars hotel in Semarang. It has 259 rooms which include smooking and non smooking room. There are 3 restaurants and 1 cafe (at Lobby) where you can get your welcome drink. Their all day dining restaurant is Marquess on GF. They also have Skyline and Noble court (Chinese restaurants). They have a pool, gym, spa, meeting rooms, and ballrooms."
Gumaya Tower Hotel,yudhistira prayoga,5.0,"Everything looks great, the food, the room and the viewThis hotel also has the skyline room in the 17th floor, enjoying sightseeing of Semarang city especially at nightRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,dian ratnasari,5.0,the room was great and spacious! the services were great! and lots of choices for breakfast and sahur!thankyou very much for the great services!we'll come back again next tine if we go to Semarang! xixiixiRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Winner yousman,5.0,"Room, Fitness facility , breakfast and lounge are the best. Getting 2 coupons of welcome drinks. Location is very strategic. Internet is excellent. There is a small fridge inside the room, so I'm happy to have a cold drinks.I cannot wait longer to stay again in this hotel in my future time."
Gumaya Tower Hotel,farida rokhmawati,3.0,"Great location Hotel, Good Food but Disappointed by the hospitality of the receptionist This hotel is located near a lot of shopping center. The room was clean, spacious and the food from the restaurant quite good. After our check out, I asked politely a favor to one the receptionist to take a picture of us on the lobby as a souvenir and she looked weirdly at me then said “a moment”. Her expression made me upset then I asked to a waiter that was in front of the restaurant to help me and that waiter with a big smile took a picture of us. So I would like to say thank you so much for that waiter and please give some hospitality training to that receptionist. If she was not available or maybe don’t want to help, she can try at least to control her expression in front of the guest."
Gumaya Tower Hotel,Miranti Rachmatsaleh,2.0,"Room is spacious but very disappointed with the hotel management. No crowd control during breakfast ended up with long queue, and no options to bring the food to the room. Breakfast area is very crowded which left lots of concern about safety during covid time. They hotel is putting up safety measure like spraying your shoes before entering hotel premises (which is good) but not putting up safety measures at the breakfast hour which left a bigger concern."
Gumaya Tower Hotel,Frisca Tita Kusuma Ningrum,5.0,"Delicious food, good services, and beautiful city's view at night 😍"
Gumaya Tower Hotel,suryadi susanto,1.0,"This is the second time stay over after renovated , front desk hospitality not good they way they talk, request at 5 pm extra towel never give until we complain at 10 pm , the bed have many dirt , no internet wifi in the room, not like 5 star hotel"
Gumaya Tower Hotel,Nunki AR,5.0,"We stayed at Gumaya Tower hotel for 4 nights and this hotel is by far the best. Room facilities and cleanliness are good, room air conditioning is easy to adjust according to what we want, spacious bathroom with a bathtub if we use it for a hot bath, it is effective in eliminating aches and pains, making us sleep better. And for water lovers, this hotel provides 6 bottles of 600mL mineral water every day as a complement. Our second day at Gumaya Tower, I got a call from Yessy, the hotel staff, who asked if there were any problems we experienced during our stay. For us, this attention is extraordinary. Thank you Gumaya💜"
Gumaya Tower Hotel,Trisno Junaidi,5.0,"Their standard rooms are huge for me. Excellent services,friendly staff,so many choices for breakfast. I should have chosen this hotel a long time ago since I went on a business trip to Central Java. Keep up your good work Gumaya Team👍👍👍. ""a small"" meaningful touch when you enter the room and see the welcome greeting on the tv screen"
Gumaya Tower Hotel,elmo rinaldi,5.0,"Second time stay here. This time, hotel had been renovated. Now, the lobby ambiance is more grande and beautiful. The room is still spacious, clean and modern. Health protocol is also very well implemented. The restaurant is good but the food taste is standard. Things should be improved: Receptionists hospitality should be improved. The men receptionist was very stiff and lack of smile."
Gumaya Tower Hotel,Irwan Geospasia,5.0,The one of my favourite hotel in Semarang City. Clean hotel and good service.
Gumaya Tower Hotel,Reuben Rachmat,5.0,"recomended hotel in semarang, room nice clean and tidy. close to local foodspecialy tahu pomg and mietite grajen.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Martinus,5.0,"very nice hotel! enjoyed my time here so much. clean room, spacious, facilities just okay. breakfast time is always a rush, but good spread of buffet."
Gumaya Tower Hotel,Andreas Raabe,5.0,Love this place. Home away from home.Been visiting for many years and all is still in very good shape.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,lidia hayaty,5.0,"Always happy to sleep and work here, clean room, delicious meals, everything makes you happy"
Gumaya Tower Hotel,Kurnia Trisno Yudhonegoro,5.0,"Still one of the best casual hotel in Semarang. A spacious room, with a huge bathroom (and a small jacuzzi style bathtub). Although the breakfast spread was markedly scaled down due to pandemic economising, but still very delectable"
Gumaya Tower Hotel,suresh kabra,4.0,Attended some Business Gathering in Ball Room. Spacious easily accessible. Sound System glitches at times were the only irritant. My colleagues appreciated Food quality and selection.
Gumaya Tower Hotel,Randy Chandra,5.0,"The hotel has been renovated recently and now it has a nice modern aura. The room is large, the restaurant is nice, the staffs are typical Javanese, very courteous, albeit a bit on the slow side, but still very much tolerable. Location is also ideal, in the center of Semarang. One of the best hotel in Semarang, IMHO."
Gumaya Tower Hotel,hari r,5.0,"Nice chic place. Excellent facilities. Breakfast is also above par. Lots of various choice, from local to western and continental dishes. I love the red bean crock pot alike that goes with the omelette. Tastes different (in a good sense, personally), sweet and refreshing sour that I think comes from tamarind. Came here for a weekend getaway, but as always, have never enough time. Would love to come back."
Gumaya Tower Hotel,Nasila Celsia,5.0,"Such a nice place also the waiters are very pretty, -slay gworl😍💅Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Catharina Jenny,5.0,Good hotel....it was nice......even a lil bit old for the building...but still nice.....👍👍👍👍Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Danny Santoso,5.0,Nice placeNice roomNice service. 5 star recommendedRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Pandu Setiadi,5.0,"Best hotel in Semarang, love to stay here, the room is big with bathtub, breakfast have many varieties to choose from local food to western food, swimming have separated place with the restaurant so you can feel comfort when swimming"
Gumaya Tower Hotel,Ivonny Liemantika,5.0,"Not a new hotel, but properly maintained. Like the spacioua room, bed and bathroom. Breakfast selection is good too. Overall enjoyed the stay here"
Gumaya Tower Hotel,aswin tjondro,5.0,"The food is not consider expensive for restaurant in a 5 stars hotel. Located on 17th floor, on top of the building. The view is amazing, almost 360 degree view of the city"
Gumaya Tower Hotel,Hudi Wibowo,5.0,"It was one of the best sleep i ever did.. Woke up feeling restfull, Great beds, room can use some deep cleaning. Great gym with all of the equipment you need and an outdoor swimming pool. Overall great stay"
Gumaya Tower Hotel,Andreas Vincent,5.0,"Nice room, clean, large and comfortRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Candra,4.0,"generally it’s a great hotel for your stay - their building & interior is modern & clean, making you feel comfortable & very cozy. their room was ok, nothing special. the worst part is their parking area - it’s entry way is very narrow combined with a descreasing path way."
Gumaya Tower Hotel,Virdian Chandranugito,5.0,"In summary, nice and comfy hotel for family.. They provided quite various meals for the breakfast.. The hotel staff were very welcome yet following new normal protocol.. They allowed us to have a very early check in.. The room quality was clean and neat, the kiddos enjoyed their shower time in the bath tub.. Nice fitness center but very hot if you decided to swim between 11 AM - 3 PM.."
Gumaya Tower Hotel,Elaine Abigail Kwok,5.0,"Very nice , can connect the bedrooms have a really big bedroom and bathroom have a place to play gold have a swimming pool the decoration are very beautiful and have a very good breakfast"
Gumaya Tower Hotel,Derk Wolters,1.0,"We booked a suite for one weekend. Found the suite clean but outdated. Uncomfortable furniture, very limited coffee and tea facility and no minibar. Food that was served in restaurant downstairs was covered with plastic. And whilst we were eating they were already setting tables for the breakfast. Very noisy. Food in skylounge was also not good steak I ordered was cold and the food we ordered cam out not all together but in two servings. For the amount of money I pay for one night , over 4 million idr, it is certainly not worth it. Found the staff not interested with the guests. Not once we were asked if everything was OK. Even at the checking out the receptionist didn't even ask how our stay was and if we enjoyed staying in their hotel. Will not be going back for sure, there are much better hotels to stay in semarang and for a much better and fairer price."
Gumaya Tower Hotel,hendro mulyo,5.0,"Room is nice and clean, hot water is sufficient. But, breakfast and food over all is not as good as rooms. And staff hospitality to guest should be improved, a lot"
Gumaya Tower Hotel,Lana Nurdewi,5.0,The room (deluxe twin) is quite spacious even with an extra bed. The room facilities all work well and well maintained. The most important is the location. It's in the heart of Semarang.
Louis Kienne Hotel Simpang Lima,Joris Sodenkamp,2.0,"This hotel was our worst experience in Indonesia. When we arrived everything looked perfect, spacious room and a beautiful pool on the roof terrace. After spending a day in the city we found out that our room was full of cockroaches. Families were crawling up the walls and into our bags. They offered us to move to another room but we couldn't trust that another part of the hotel wasn't the same. We had to unpack everything to make sure that didn't any roaches with us. We decided to move to another clean hotel and requested a full refund. They initially told us that this was not possible but we were persistent and got our money back. We were really disappointed because the price of a room gives the impression that this hotel is more luxurious. Unfortunately this is not the case. However, the front desk agent was really helpful with the refund and the hotel is well located in the city."
Louis Kienne Hotel Simpang Lima,Rendi Suwardi,2.0,"The room is nice, spacious and clean. However I was disappointed with the elevator, they provide only two elevators and they are small, kinda slow.. If you have that many rooms maybe it is nice to have more elevators, in addition, one time, I have to share the elevator with dirty laundry, isn’t there supposed to be seperate service lift? can’t imagine what will it be like in a peak season when they have full occupancy."
Louis Kienne Hotel Simpang Lima,Shelvy Arifin,4.0,"The room is relatively big but their window is small that make the room look smaller. The location is the best, a waling distance to the best culinary experience in Simpsng Lima. And you can have your morning jog right in the centre of the city. The one thing that I don't like is the small parking space. Before I stayed there i have read from other guests about the small parking space. But never thought it was that narrow."
Louis Kienne Hotel Simpang Lima,Rianda Rizza,4.0,"Perfect stay with a little annoying hiccups. The room was excellent, the staffs are super friendly and helpful. No complain at all. The only issue is their parking space which is worst than a corn field maze. If got a space to part on the higher level, then prepare about 30 to 45 minutes just to get out. It is so cramp, that maneuvering is almost impossible in one shot. If you manage to get out of the parking lot without a scratch, I am sure you can pass TÜV driving license test easily. The crazy traffic outside of the hotel was nothing compared to their parking lot."
Louis Kienne Hotel Simpang Lima,Rizal Iswara,2.0,"Located in thr heart of Semarang, it has a strategic location. Unfortunately they really need to improve their hotel’s hygiene. The room and bath room was not so neat as I expected on a 4 star hotel. And not to mention the breakfast menu, It was the worst breakfast experience I ever had - small area, hot as well as the taste of the food. Disapointment."
Louis Kienne Hotel Simpang Lima,James M.,2.0,"the bathroom is small, there's no door for the shower. The hotel has very awful hygeine, some 3 stars hotel are better than this, the room is quite big but empty. There's uneven coloring on the wall. The staff is kind and was helpful. There was also bed stains on the bedsheet and pillows. The shower head has molds in it. It also has a quite bad smell in the bathroom. Overall this hotel just needs to improve their hygiene. It was dissappointing. Trash can was full of trash from previous guests. The chair is very rough and pointy. The tv screen was laggy, the fps dropped. Too much dust, I sneezed a lot. AC works fine, spacious enough yet crammed. Would not come here again until the hotel learns how to clean properly."
Louis Kienne Hotel Simpang Lima,Andi R,3.0,"Im enjoying my stay for 2 days in semarang with this hotel, located at simpang lime. A very active place during weekend especially with their car free days. As much as i enjoy staying here, i had terrible experience with some of the facilities such as hotel rooms that unable to open due to door malfunction, a dirty swimming pool and squeaking lift. Gratefully theyre able to upgrade my room to bigger space for the room technical issue, the pool is public area with no regulation for people to wash before swim hence so many hair and dirts in the pool. on the other hand, the lift need serious maintenance it squeaking as hell. Their service is exceptional yet id like them to do maintenance and evaluate their facilities"
Louis Kienne Hotel Simpang Lima,Sardjito Imam,3.0,"End of July, we stayed on Floor 20, 1BR Studio Connecting - Apartment Louis Kiene Simpang Lima. Room cleanliness and facilities 8 out of 10 - Sheets, pillowcases, mattresses are fragrant and not many spots. TV don't expect much, just local entertainment. - Wall Paper in some places peeling and blotchy. Cleaning and kitchen utensils 6 out of 10 - In the kitchen drawer there is a container for used zinc rust, spots and smells as well as a lot of small animals, sticky pan and spatula are not suitable for use) Cleanliness and bathroom facilities 7 out of 10 - Bathroom Facilities 6 out of 10 (Hot water only lasts 1 minute of use) Many bathroom flies enter the room and kitchen, it is recommended to bring fly and mosquito spray Parking 5 of 10 - Included in the category of the most dangerous apartment for SUV car operators and above, because access to the ramp down and up the car park must be accompanied by a parking attendant, the distance between the wall and the car body is only in the range of 5 - 6 CM left and right with minimal maneuvering, It is not recommended for Beginner drivers and SUV units with a wider and longer body than the 2020 Toyoya KIjang Innova Reborn. - Parking lot is good, enough space between cars to park. The best facilities are in the swimming pool ares, the best view to see the city of Semarang is more than 180 degrees, comfortable, clean and homey seats."
Louis Kienne Hotel Simpang Lima,Mariana Diah Rahmawati,1.0,"I am extremely dissapointed with the service of this hotel. I have booked and fully paid last night, but because of the traffic jam from Jakarta to Semarang, we were exhausted. So we had to sleep at a rest area, and we had to take breakfast first. We already called the hotel at around 10.00 am, saying that we needed the room to take refreshment only. The front office said that it's ok, checkout can be arranged at 1.00 pm. But when I finally arrived at the hotel at around 12.40 pm, a front office receptionist named Winda said that my room was already checked out automatically at 12.00 pm. I said I already called and was told that it's ok. How can they give my room (210) to another person? No good answer from the front office. I was really dissapointed. We were really tired and exhausted, and were denied a little hospitality. In the end, we had to book another hotel near by."
Louis Kienne Hotel Simpang Lima,Adi Dbgad,4.0,"Close to Simpang Lima Which is the Centre of Semarang. The parking is very tight, must be very careful to park the car. TV program needs more adjustment, since many channels are broken. Rooms: Small but quite roomy."
Louis Kienne Hotel Simpang Lima,Amanda Putri,5.0,"You must try staying on this hotel, when you are traveling in Semarang. The room is neat and VERY SPACIOUS (which I love it!). The bathroom is very clean, even they're not that big (which is fine for me). The hotel is very close with Simpang Lima too. I heard the parking area isn't that good, so you can ask for the valet service, it's free when you're staying there. Overall, stayed in this hotel was a great experience for me!"
Louis Kienne Hotel Simpang Lima,Herynda Cempaka,4.0,"business hotel with great interior, but it hard to bring a big luggage because you need to use stairs on lobby"
Louis Kienne Hotel Simpang Lima,emiru hamdee,4.0,"nice hotel to stay with your love ones. the rooms are a little bit small but very cozy, good lighting, clean and fresh beds, nice carpets, good view and so on. the staffs were fine, i have been on a better services. the breakfast were okay. the only thing bother me was how small is the dining area was. and beware that the parking space are pretty narrow for large cars. but there is some parking staff assistance that help you on the tight spots to get you through. i am using a 1,7m wide 4,3m long 1,5m tall suv gets kinda tight on the corners. good luck!"
Louis Kienne Hotel Simpang Lima,Vincent Yongky,3.0,"Location was super strategic at the middle of famous Simpang Lima. Service was also good, quick check in and quick out. Staff was kind, Security was quick respons. What makes me give 3-stars was the flow of their parking lot, it gives me headache everytime i park my car there, super small, super difficult to getting through, and lotsa scratch on the wall comes from previous car that didn't get through this super difficult parking way, fortunately they give standby-man to guide us whether to park the car or getting out from the building, but still, its so hard to park the car here."
Louis Kienne Hotel Simpang Lima,Ilham Sandri Koto,4.0,"The standard 4-star hotel, as same as LK Pandanaran but a little bit different here. The hotel lift is located on B1, not near receptionist (just the apartment lift near receptionist). For the food is just standard here like LK Pandanaran but the breakfast space here is slightly narrower than LK Pandanaran The parking space is also slightly narrower than LK Pandanaran but it has 5 parking floors too. But if you’re looking for the hotels close to the ‘Simpang Lima Semarang’ may be it can be the one of the hotels to stay and according to your specified budget."
Louis Kienne Hotel Simpang Lima,Maria Ursula,4.0,"Pretty pool, love it! But the car parking track was a bit extreme for an amateur, too narrow and small."
Louis Kienne Hotel Simpang Lima,Minggus Tan,4.0,"Should have been a 5 star except for the parking. For a 5m+ long car of ours, hell ... almost trapped in the car park, luckily the officer guided us in a very tight space leaving cm of free space either side of the car👍Rooms: 5/5 | Service: 3/5 | Location: 5/5 …More"
Louis Kienne Hotel Simpang Lima,reny,4.0,"Fast check in and good view of simpang limaThe parking is amazing shock, so tight.. but mostly there are parking man who will guide you"
Louis Kienne Hotel Simpang Lima,Frisco Pratama,2.0,"if you bring medium to big car to Semarang, better you reconsider to choose this hotel since the parking lot really really tricky for manuver your car. and it's quite surprise that the operator for this tricky parking only one pic and many of security officer but not doing anything to help him. thankfully the parking officer quite nice and helpful. but for the location since really close with simpang lima, yes it was quite nice to have a morning walking around simpang lima."
Louis Kienne Hotel Simpang Lima,eyo,3.0,"+ - friendly reception - good location - friendly staffs - Limited choice breakfast Inconvenience breakfast room Limited parking space unless you got driver with you Please renew the linen and duvet, they are dull"
Louis Kienne Hotel Simpang Lima,Cliff Gerardo,2.0,"I did not expect the second iteration I visited of the LK Hotels in Semarang had: SLOW & unbearable checkin, NO temperature controlled lobby, little help with luggage from staff, limited seating areas that are socially distanced. The rooms are so small for what they’re charging. Keep in mind we’re staying at the hotel— not the apartments. But still, the staff seemed hesitant to operate quickly and smoothly. VERY unprofessional! Have a big car? PARKING IS AN ISSUE— inhumane unfriendly car park is bound to at least get 2 scratches or dings on your precious automobile. THINK WISELY before booking this place or just don’t bring a car"
Louis Kienne Hotel Simpang Lima,Egi KP,5.0,"i'd tried connecting room, the room is giid but the size of room is not big enough either the shower roomRooms: 4/5 | Service: 4/5 | Location: 5/5 …More"
Louis Kienne Hotel Simpang Lima,Auting The Explorer,3.0,"The hotel's location is quite strategic in front of the ""Simpang lima"" intersection, but not in accordance with 4-star facilities. The parking space is narrow, you have to be a good driver to park here. It is not recommended for those who bring their own vehicle. The hotel lobby is hot, the restaurant is not up to 4 star standards. There is nothing to expect on the 2 star breakfast menu even though they want to deliver breakfast to the room. The condition of the room is quite clean, the AC is cold and the bed is comfortable."
Louis Kienne Hotel Simpang Lima,ade tri saputra,4.0,"The hotel was good, clean, and I love the pool very much, but the bathroom is very small. This hotel located at a strategic location, near the Simpang Lima where you can find various local culinary with affordable price. Just in case you don't want to try hotel's food."
Louis Kienne Hotel Simpang Lima,merlin hutagalung,4.0,"A 4stars hotel located in simpang lima semarang. The location is very strategic, right in the middle of city. Close to airport, old cities, sam poo khong, business center, government center and culinary center. It has a rooftop swimming pool, the view from that pool is the best. The room is small, and their ceiling is very low. Almost hit my head. Hot water is good and room cleaness is standard. Parking lot is very limited, not recommended if you bring your own car. Breakfast is poor. Limited menu, and the menu is always the same everyday and many of the food is cold. Stay for 3 nights."
Louis Kienne Hotel Simpang Lima,jaka susanta,3.0,Checkin was so lama. Deposit for card key. Can't take breakfast 15min earlierRooms: 4/5 | Service: 3/5 | Location: 5/5 …More
Louis Kienne Hotel Simpang Lima,Erni Triana,4.0,Nice hotel for trip familyBut they should add more various beverageRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Louis Kienne Hotel Simpang Lima,Penjelajah BUMI,1.0,"Strategic location, new hotel, but horrible service. We got woken up at midnight due to payment method issue (3rd party app), which was resolved in the morning. Unprofessional, it's should not be the customer's problem if you are unable to manage your accounting/booking system."
Louis Kienne Hotel Simpang Lima,Vida Parady,4.0,"Great location, but the apartment staff needs to be more helpful and friendly. The apartment reception looks messy and dirty. The parking space is out of this world: DO NOT park here unless you want to try your skills on how to turn in an extremely narrow turns while going up and down"
Louis Kienne Hotel Simpang Lima,Olivia OliveTree,4.0,"Stayed thers for a day. Place is strategic, but the entrance is not friendly. Hotel guest must go down by stair to access the elevator in the rear, which is ineffective since we are bringing our luggage. Parking space at the building is not comfortable, too narrow, I saw many vehicles got scratch there. Hotel room is pretty good. Pretty clean. Breakfast is not available during PPKM. Pool has outstanding view. But they are lack of lights, they say it open until 9 pm, but around 6 pm, pool area is very very extremely dark. No staff or pool guard at all. I have to travel down to ground wearing towel to ask for light."
Louis Kienne Hotel Simpang Lima,P,2.0,"Extremely dirty, bathrooms are too small, not worth the price. Very dissapointed"
Louis Kienne Hotel Simpang Lima,rendra ren b,4.0,"maybe because this pandemic so the elevator only 1 can be use so u must wait little bit long ,and the parking area is very small must have a good skill , the hotel is good and comfortable"
Louis Kienne Hotel Simpang Lima,Daniel,3.0,"I wouldn't necessarily call this a luxury hotel. Yes, it's well located, just right by Simpang Lima, the heart of the city. Rooms are spacious and quite comfy. However, walls are thin, and it's not well maintained and there are spots that need to be better cleaned around the premise. If breakfast is not included in your fare, don't bother. The breakfast is very limited (space and the menu), it's a lot better to have breakfast in other restaurant nearby."
Louis Kienne Hotel Simpang Lima,Jessica Tampi,3.0,Room is very nice. Clean. Neat and tidy. Big king size bed as requested. But unfortunately the parking lot is too narrow and now representing 4star hotel at all. Also lobby too hot & access to hotel only using 2 lifts that connect to parking lot. Somehow its so annoying and very very long wait
Louis Kienne Hotel Simpang Lima,Yudi Roosadi,3.0,"In fact, room is quite comfortable. But toiletries and beverage complimentary is little. Tissue paper at room desk is from toilet paper roll. The food is pretty standard"
Louis Kienne Hotel Simpang Lima,Rudha Budiana,5.0,"The location is great (at simpang lima). Room is clean although the bathroom quite small. The only thing to note is the parking lot is really small. If you have big car (alphard, serena, etc), go into the parking lot is tough"
Louis Kienne Hotel Simpang Lima,Novan WP,3.0,"1. Affordable price, good price for staying at midtown. 2. Rooms are require minor maintenance and need to be improved. 3. Good roof top view. Night view is the best...sunset is great. 4. Small space for parking area, tiny space for car park manuvers. 5. Toilet water pressure is great...hot water good. Aircond is good. 6. Bed sheet and towel looks old."
Louis Kienne Hotel Simpang Lima,Anisa Bahar,3.0,"The room and bed are spacious. Great. Small parking lot. But we used the Valet Service. the bumper of my car is dented. the scratch is very large. but they didn’t want to admit their mistake, even when we ask for their CCTV footage. Not recommended for guests carrying lots items or large suitcases, access to the hotel lift is a bit far and must pass through the stairs while no officers are ready to help And The Bellboy services were taking too long. The Front Desk Officer was busy taking phone and other stuff while I was talking to her 👎🏻 Overall for me staying at this hotel quite pleasant but if there is a chance to stay there again, ABSOLUTE BIG NO NO."
